depth,Att0,Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,Att34,Att35
29.1263,1.626012,0.945521,0.899747,2.173523,2.711546,1.929578,0.279779,0.94783,0.917789,1.714736,2.498862,2.836017,2.597541,3.556977,2.466398,3.158928,3.056269,2.990956,3.021726,0.797647,2.535065,1.800374,3.148599,0.508541,2.83796,1.236366,2.956323,2.174391,1.877546,1.913226,2.307331,2.406223,1.408836,2.130245,1.952036,1.952305
29.1644,0.018366,-0.9609,0.5348,0.341,1.856,0.705,-0.03,2.35,1.22,1.93,1.74,2.231044,1.186371,2.764256,2.909019,3.156393,3.440805,2.935834,2.784871,3.4774,3.081181,3.230042,3.30158,2.714066,3.120423,3.37067,3.571722,2.758991,3.215302,2.556377,1.029932,1.685121,2.889935,2.055881,1.070325,1.428146
29.2025,0.018366,-0.9609,0.5348,0.341,1.856,0.705,-0.03,2.35,1.22,1.93,1.74,2.231044,1.186371,2.764256,2.909019,3.156393,3.440805,2.935834,2.784871,3.4774,3.081181,3.230042,3.30158,2.714066,3.120423,3.37067,3.571722,2.758991,3.215302,2.556377,1.029932,1.685121,2.889935,2.055881,1.070325,1.428146
29.2406,1.150163,1.273636,1.7598,-0.69774,0.86254,0.1767,2.229,1.3849,1.1627,0.9095,1.3008,2.337372,2.154857,2.541865,0.463746,3.400531,1.517408,3.075001,4.209693,2.103713,2.896672,0.609897,-1.165103,1.722569,2.961352,0.513147,2.678959,2.047626,3.051421,0.853575,2.880072,3.696945,2.233366,2.927289,1.762539,0.281294
29.2787,1.150163,1.273636,1.7598,-0.69774,0.86254,0.1767,2.229,1.3849,1.1627,0.9095,1.3008,2.337372,2.154857,2.541865,0.463746,3.400531,1.517408,3.075001,4.209693,2.103713,2.896672,0.609897,-1.165103,1.722569,2.961352,0.513147,2.678959,2.047626,3.051421,0.853575,2.880072,3.696945,2.233366,2.927289,1.762539,0.281294
29.3168,2.09067,1.36144,2.493183,2.964098,-0.42446,0.99635,1.09978,1.669,2.74099,3.61649,3.46624,1.71419,0.624637,1.893257,1.676499,2.095269,0.904196,0.418306,0.346466,0.633267,3.314524,1.040442,-1.941929,-1.041864,2.767329,2.954889,3.078828,3.294886,2.556473,2.189195,2.537388,1.011465,1.314918,0.813369,1.944228,1.477952
29.3549,2.09067,1.36144,2.493183,2.964098,-0.42446,0.99635,1.09978,1.669,2.74099,3.61649,3.46624,1.71419,0.624637,1.893257,1.676499,2.095269,0.904196,0.418306,0.346466,0.633267,3.314524,1.040442,-1.941929,-1.041864,2.767329,2.954889,3.078828,3.294886,2.556473,2.189195,2.537388,1.011465,1.314918,0.813369,1.944228,1.477952
29.393,2.694884,1.969178,0.320105,1.541488,0.452657,1.616256,1.738008,1.631853,0.832167,0.384856,3.085581,0.637652,1.76315,2.779729,2.962356,3.070806,2.921279,2.596113,3.283742,2.982709,1.331027,-1.467981,-0.710129,2.789454,3.277044,2.992499,2.560558,3.590607,2.783822,3.04137,2.21401,3.04793,0.808479,1.996627,1.840459,1.392111
29.4311,2.694884,1.969178,0.320105,1.541488,0.452657,1.616256,1.738008,1.631853,0.832167,0.384856,3.085581,0.637652,1.76315,2.779729,2.962356,3.070806,2.921279,2.596113,3.283742,2.982709,1.331027,-1.467981,-0.710129,2.789454,3.277044,2.992499,2.560558,3.590607,2.783822,3.04137,2.21401,3.04793,0.808479,1.996627,1.840459,1.392111
29.4692,0.917099,-0.68096,-0.3736,0.2403,0.7926,1.2027,0.5229,-0.096,2.037,2.364,1.858,3.230823,2.893284,1.083217,3.020583,3.060712,2.445807,0.388907,1.997486,3.440274,6.88358,5.818802,5.569418,5.334651,5.377997,2.923526,3.670618,0.722878,1.17046,2.973323,0.92281,3.079024,3.270426,2.537627,2.252159,0.558037
29.5073,0.917099,-0.68096,-0.3736,0.2403,0.7926,1.2027,0.5229,-0.096,2.037,2.364,1.858,3.230823,2.893284,1.083217,3.020583,3.060712,2.445807,0.388907,1.997486,3.440274,6.88358,5.818802,5.569418,5.334651,5.377997,2.923526,3.670618,0.722878,1.17046,2.973323,0.92281,3.079024,3.270426,2.537627,2.252159,0.558037
29.5454,-0.3048,0.05635,0.63354,1.11114,1.27064,1.67305,1.80079,0.36157,0.77414,72.45979,3.14658,2.325244,2.486309,3.498839,2.609295,1.470902,3.101932,3.401095,3.111419,3.03586,2.939384,2.659154,1.671566,2.620841,2.872021,3.221216,3.230792,2.917104,2,1.214008,1.853973,2.079478,1.344999,1.336583,1.823241,3.36941
29.5835,-0.3048,0.05635,0.63354,1.11114,1.27064,1.67305,1.80079,0.36157,0.77414,2.45979,3.14658,2.325244,2.486309,3.498839,2.609295,1.470902,3.101932,3.401095,3.111419,3.03586,2.939384,2.659154,1.671566,2.620841,2.872021,3.221216,3.230792,2.917104,2,1.214008,1.853973,2.079478,1.344999,1.336583,1.823241,3.36941
29.6216,3.391258,2.813919,3.105246,3.562961,2.344811,2.979129,3.718952,3.025759,4.386807,4.459531,1.569593,2.278092,0.467896,3.252078,2.802639,3.246316,3.217334,3.556101,0.382962,1.247961,1.245529,0.957996,1.157321,0.818311,1.565564,2.535409,0.518259,2.484055,1.989371,2.320258,0.166432,2.884984,2.160276,2.348891,3.215413,4.513476
29.6597,3.391258,2.813919,3.105246,3.562961,2.344811,2.979129,3.718952,3.025759,4.386807,4.459531,1.569593,2.278092,0.467896,3.252078,2.802639,3.246316,3.217334,3.556101,0.382962,1.247961,1.245529,0.957996,1.157321,0.818311,1.565564,2.535409,0.518259,2.484055,1.989371,2.320258,0.166432,2.884984,2.160276,2.348891,3.215413,4.513476
29.6978,1.855534,0.513952,1.506138,1.002431,0.883711,1.217983,1.673205,1.360365,1.318448,3.495153,2.84166,2.943418,2.346736,2.332394,2.306751,0.970468,0.879276,0.198521,0.016917,-0.293207,0.908899,0.979604,0.090875,0.499851,0.505515,0.546105,0.805638,1.342575,0.461009,1.214008,1.853973,2.079478,1.344999,1.336583,1.823241,3.36941
29.7359,1.855534,0.513952,1.506138,1.002431,0.883711,1.217983,1.673205,1.360365,1.318448,3.495153,2.84166,2.943418,2.346736,2.332394,2.306751,0.970468,0.879276,0.198521,0.016917,-0.293207,0.908899,0.979604,0.090875,0.499851,0.505515,0.546105,0.805638,1.342575,0.461009,1.214008,1.853973,2.079478,1.344999,1.336583,1.823241,3.36941
29.774,1.690183,2.20632,1.364363,1.404504,1.449653,1.398524,1.362284,1.566747,1.935634,1.345133,1.933067,1.586009,1.164312,0.602235,0.263056,1.368204,1.909339,0.556514,1.829363,0.840843,0.820701,0.64931,0.244968,0.082034,0.801352,0.850073,1.573132,1.704681,-0.215086,0.228977,1.468166,2.53758,1.631525,0.396417,0.540279,2.264388
29.8121,1.690183,2.20632,1.364363,1.404504,1.449653,1.398524,1.362284,1.566747,1.935634,1.345133,1.933067,1.586009,1.164312,0.602235,0.263056,1.368204,1.909339,0.556514,1.829363,0.840843,0.820701,0.64931,0.244968,0.082034,0.801352,0.850073,1.573132,1.704681,-0.215086,0.228977,1.468166,2.53758,1.631525,0.396417,0.540279,2.264388
29.8502,1.795682,1.703985,1.23914,1.067988,1.266928,1.227024,1.249855,1.250674,1.416255,0.978662,2.027585,0.43245,0.81523,1.031043,1.038538,0.988534,0.966943,0.239088,1.401811,1.225812,-0.2275,-0.601834,0.37799,0.191828,0.108879,1.214164,0.300127,0.395982,0.910755,-0.259469,1.028222,-0.073115,1.216578,0.627059,0.417225,0.862081
29.8883,1.795682,1.703985,1.23914,1.067988,1.266928,1.227024,1.249855,1.250674,1.416255,0.978662,2.027585,0.43245,0.81523,1.031043,1.038538,0.988534,0.966943,0.239088,1.401811,1.225812,-0.2275,-0.601834,0.37799,0.191828,0.108879,1.214164,0.300127,0.395982,0.910755,-0.259469,1.028222,-0.073115,1.216578,0.627059,0.417225,0.862081
29.9264,1.918339,1.429297,0.984941,0.97233,1.197227,1.105405,1.339691,1.309774,1.460971,1.235466,0.665857,1.292409,1.129841,0.670359,1.129021,1.446808,0.090321,0.192273,-0.890984,-1.684607,-0.046347,0.395393,0.216486,0.128062,0.588889,0.691747,-0.02612,0.219739,0.422226,0.182198,0.905543,0.889232,1.235662,0.386158,-0.197123,1.917776
29.9645,1.770065,1.319242,1.045328,1.167048,1.219831,1.070724,1.229686,1.260101,1.406725,1.545479,1.190872,1.320571,2.353893,1.098408,0.875845,1.120411,-0.247808,0.273983,-0.182607,-0.275256,-1.251018,0.224226,0.228169,0.015156,0.520431,0.419306,0.669901,0.694419,0.096773,1.956471,1.512668,0.927698,1.093005,0.814644,-0.021801,1.921771
30.0026,1.770065,1.319242,1.045328,1.167048,1.219831,1.070724,1.229686,1.260101,1.406725,1.545479,1.190872,1.320571,2.353893,1.098408,0.875845,1.120411,-0.247808,0.273983,-0.182607,-0.275256,-1.251018,0.224226,0.228169,0.015156,0.520431,0.419306,0.669901,0.694419,0.096773,1.956471,1.512668,0.927698,1.093005,0.814644,-0.021801,1.921771
30.0407,0.666127,0.722243,0.165623,-0.01269,0.07617,0.39612,0.3891,0.33713,0.12454,-0.2534,-0.159,0.526401,0.775332,0.782396,0.730741,0.542892,0.509748,0.974821,0.692147,0.680668,0.463209,0.431377,0.408392,0.197723,0.05145,0.217452,0.800832,0.904199,0.902345,0.882401,0.920544,0.710784,0.639829,0.839916,0.562126,0.473304
30.0788,0.666127,0.722243,0.165623,-0.01269,0.07617,0.39612,0.3891,0.33713,0.12454,-0.2534,-0.159,0.526401,0.775332,0.782396,0.730741,0.542892,0.509748,0.974821,0.692147,0.680668,0.463209,0.431377,0.408392,0.197723,0.05145,0.217452,0.800832,0.904199,0.902345,0.882401,0.920544,0.710784,0.639829,0.839916,0.562126,0.473304
30.1169,0.576642,0.733932,0.07176,-0.13346,-0.1673,-0.313,-0.22,-0.2,0.3,0.5,0.6,0.729735,0.738559,0.742865,0.667754,0.580028,0.711629,0.736378,0.585147,0.684727,0.505839,0.49256,0.241644,0.14075,0.043392,0.331707,0.810419,0.904989,0.80246,0.875556,0.790412,0.708618,0.534621,0.747983,0.671296,0.495403
30.155,0.576642,0.733932,0.07176,-0.13346,-0.1673,-0.313,-0.22,-0.2,0.3,0.5,0.6,0.729735,0.738559,0.742865,0.667754,0.580028,0.711629,0.736378,0.585147,0.684727,0.505839,0.49256,0.241644,0.14075,0.043392,0.331707,0.810419,0.904989,0.80246,0.875556,0.790412,0.708618,0.534621,0.747983,0.671296,0.495403
30.1931,0.426308,0.794372,0.535185,0.475764,0.550424,0.292748,0.226386,0.353384,0.305362,0.473131,0.63634,0.757043,0.690634,0.693743,0.655701,0.624098,0.684617,0.603061,0.724006,0.642505,0.51387,0.504637,0.460236,0.402108,0.223226,0.031708,0.216533,0.442018,0.770366,0.815131,0.887482,0.797138,0.642855,0.73248,0.617305,0.490725
30.2312,0.426308,0.794372,0.535185,0.475764,0.550424,0.292748,0.226386,0.353384,0.305362,0.473131,0.63634,0.757043,0.690634,0.693743,0.655701,0.624098,0.684617,0.603061,0.724006,0.642505,0.51387,0.504637,0.460236,0.402108,0.223226,0.031708,0.216533,0.442018,0.770366,0.815131,0.887482,0.797138,0.642855,0.73248,0.617305,0.490725
30.2693,0.305504,0.387196,0.617595,0.557178,0.524948,0.378677,0.451968,0.437783,0.442421,0.517721,0.662165,0.708679,0.6213,0.651188,0.588244,0.519086,0.58902,0.57997,0.35798,0.419605,0.354794,0.332446,0.319043,0.234473,0.276146,0.126234,0.136619,0.369262,0.270932,0.476489,0.475252,0.712804,0.656118,0.474189,0.607401,0.565567
30.3074,0.305504,0.387196,0.617595,0.557178,0.524948,0.378677,0.451968,0.437783,0.442421,0.517721,0.662165,0.708679,0.6213,0.651188,0.588244,0.519086,0.58902,0.57997,0.35798,0.419605,0.354794,0.332446,0.319043,0.234473,0.276146,0.126234,0.136619,0.369262,0.270932,0.476489,0.475252,0.712804,0.656118,0.474189,0.607401,0.565567
30.3455,0.31079,0.583967,0.008101,0.295006,0.611973,0.387381,0.670982,0.326061,0.449258,0.483544,0.094467,0.527772,0.327595,0.296834,0.514667,0.494374,0.432345,0.124552,-0.05259,-0.531452,-0.596715,-0.621071,-0.636403,-0.309891,0.105678,0.297555,0.378278,0.299122,0.329316,0.41267,0.22119,0.393753,0.247013,0.151232,0.396378,0.369209
30.3836,0.31079,0.583967,0.008101,0.295006,0.611973,0.387381,0.670982,0.326061,0.449258,0.483544,0.094467,0.527772,0.327595,0.296834,0.514667,0.494374,0.432345,0.124552,-0.05259,-0.531452,-0.596715,-0.621071,-0.636403,-0.309891,0.105678,0.297555,0.378278,0.299122,0.329316,0.41267,0.22119,0.393753,0.247013,0.151232,0.396378,0.369209
30.4217,0.369792,0.609016,0.04079,0.290565,0.573467,0.528156,0.627511,0.379529,0.44995,0.466285,0.08755,0.352403,0.317419,0.272877,0.497931,0.4414,0.446437,0.179618,0.042054,-0.336323,-0.55357,-0.603874,-0.424159,0.036199,0.209607,0.477884,0.406996,0.385279,0.290629,0.389958,0.205941,0.406199,0.209582,0.27685,0.364548,0.322944
30.4598,0.369792,0.609016,0.04079,0.290565,0.573467,0.528156,0.627511,0.379529,0.44995,0.466285,0.08755,0.352403,0.317419,0.272877,0.497931,0.4414,0.446437,0.179618,0.042054,-0.336323,-0.55357,-0.603874,-0.424159,0.036199,0.209607,0.477884,0.406996,0.385279,0.290629,0.389958,0.205941,0.406199,0.209582,0.27685,0.364548,0.322944
30.4979,0.294647,0.604323,0.013232,0.441101,0.601676,0.526029,0.596729,0.377482,0.42037,0.483639,0.172071,0.483351,0.376616,0.407427,0.378085,0.510254,0.427825,0.435931,0.452131,0.278961,0.135964,0.148252,0.269716,0.483552,0.477522,0.504834,0.388482,0.399445,0.354709,0.380702,0.255418,0.418463,0.362939,0.324081,0.539967,0.36096
30.536,0.294647,0.604323,0.013232,0.441101,0.601676,0.526029,0.596729,0.377482,0.42037,0.483639,0.172071,0.483351,0.376616,0.407427,0.378085,0.510254,0.427825,0.435931,0.452131,0.278961,0.135964,0.148252,0.269716,0.483552,0.477522,0.504834,0.388482,0.399445,0.354709,0.380702,0.255418,0.418463,0.362939,0.324081,0.539967,0.36096
30.5741,0.258207,0.471295,0.017224,0.48228,0.626817,0.478423,0.565687,0.350266,0.429706,0.556137,0.218757,0.437199,0.45099,0.373204,0.450579,0.581971,0.461271,0.442312,0.49782,0.477427,0.445383,0.481115,0.491287,0.501274,0.500154,0.500152,0.473572,0.364871,0.335247,0.453565,0.303085,0.439695,0.398692,0.354221,0.534598,0.3952
30.6122,0.230601,0.39703,-0.00357,0.5674,0.56288,0.44963,0.48187,0.42545,0.48767,0.56856,0.32508,0.471414,0.397262,0.505219,0.436171,0.514682,0.404278,0.392438,0.499452,0.411046,0.341746,0.396583,0.456156,0.459411,0.45969,0.494319,0.387265,0.390468,0.339131,0.425483,0.333423,0.475651,0.450829,0.396906,0.510749,0.367454
30.6503,0.230601,0.39703,-0.00357,0.5674,0.56288,0.44963,0.48187,0.42545,0.48767,0.56856,0.32508,0.471414,0.397262,0.505219,0.436171,0.514682,0.404278,0.392438,0.499452,0.411046,0.341746,0.396583,0.456156,0.459411,0.45969,0.494319,0.387265,0.390468,0.339131,0.425483,0.333423,0.475651,0.450829,0.396906,0.510749,0.367454
30.6884,0.221248,0.514932,0.035721,0.45517,0.575148,0.454929,0.59817,0.486503,0.498483,0.500404,0.274116,0.471346,0.314002,0.401416,0.349012,0.500637,0.418142,0.432899,0.351146,0.252073,0.139725,0.124282,0.191927,0.44282,0.484704,0.508521,0.404658,0.335849,0.320629,0.296034,0.269875,0.470026,0.389102,0.335639,0.55197,0.353081
30.7265,0.221248,0.514932,0.035721,0.45517,0.575148,0.454929,0.59817,0.486503,0.498483,0.500404,0.274116,0.471346,0.314002,0.401416,0.349012,0.500637,0.418142,0.432899,0.351146,0.252073,0.139725,0.124282,0.191927,0.44282,0.484704,0.508521,0.404658,0.335849,0.320629,0.296034,0.269875,0.470026,0.389102,0.335639,0.55197,0.353081
30.7646,0.33328,0.640736,0.024076,0.403611,0.589366,0.56894,0.532266,0.361704,0.462372,0.396614,0.089512,0.347664,0.334073,0.294147,0.539445,0.52677,0.38228,0.108127,-0.180372,-0.522963,-0.553448,-0.566295,-0.80527,-0.328325,0.11429,0.401264,0.416217,0.345349,0.258959,0.365676,0.145173,0.391568,0.091938,0.187001,0.420733,0.133898
30.8027,0.33328,0.640736,0.024076,0.403611,0.589366,0.56894,0.532266,0.361704,0.462372,0.396614,0.089512,0.347664,0.334073,0.294147,0.539445,0.52677,0.38228,0.108127,-0.180372,-0.522963,-0.553448,-0.566295,-0.80527,-0.328325,0.11429,0.401264,0.416217,0.345349,0.258959,0.365676,0.145173,0.391568,0.091938,0.187001,0.420733,0.133898
30.8408,0.329083,0.543999,0.010479,0.342411,0.532139,0.419501,0.544209,0.305477,0.479232,0.326569,0.114638,0.332285,0.385138,0.333117,0.416469,0.412491,0.35623,0.151047,-0.185791,-0.543239,-0.551576,-0.568134,-0.642577,-0.561101,0.156291,0.378676,0.454931,0.407704,0.180257,0.365423,0.143623,0.409037,0.102992,0.106358,0.32974,-0.103947
30.8789,0.329083,0.543999,0.010479,0.342411,0.532139,0.419501,0.544209,0.305477,0.479232,0.326569,0.114638,0.332285,0.385138,0.333117,0.416469,0.412491,0.35623,0.151047,-0.185791,-0.543239,-0.551576,-0.568134,-0.642577,-0.561101,0.156291,0.378676,0.454931,0.407704,0.180257,0.365423,0.143623,0.409037,0.102992,0.106358,0.32974,-0.103947
30.917,0.202357,0.503659,0.025773,0.461522,0.556053,0.526158,0.603853,0.33415,0.445461,0.397468,0.089103,0.399671,0.373615,0.313261,0.431348,0.467736,0.380372,0.14953,0.162449,-0.397924,-0.557303,-0.632632,-0.311905,0.131292,0.260304,0.49878,0.468182,0.366978,0.292204,0.331669,0.164123,0.460782,0.230807,0.185539,0.513082,0.176574
30.9551,0.202357,0.503659,0.025773,0.461522,0.556053,0.526158,0.603853,0.33415,0.445461,0.397468,0.089103,0.399671,0.373615,0.313261,0.431348,0.467736,0.380372,0.14953,0.162449,-0.397924,-0.557303,-0.632632,-0.311905,0.131292,0.260304,0.49878,0.468182,0.366978,0.292204,0.331669,0.164123,0.460782,0.230807,0.185539,0.513082,0.176574
30.9932,0.262643,0.405514,0.015317,0.557647,0.482124,0.502847,0.515879,0.4818,0.503529,0.5827,0.360706,0.483786,0.421571,0.359507,0.338809,0.523769,0.469356,0.432501,0.490741,0.485699,0.437432,0.505479,0.46721,0.447468,0.479163,0.534089,0.439347,0.39728,0.351654,0.371035,0.293159,0.435534,0.297036,0.437978,0.572677,0.327822
31.0313,0.262643,0.405514,0.015317,0.557647,0.482124,0.502847,0.515879,0.4818,0.503529,0.5827,0.360706,0.483786,0.421571,0.359507,0.338809,0.523769,0.469356,0.432501,0.490741,0.485699,0.437432,0.505479,0.46721,0.447468,0.479163,0.534089,0.439347,0.39728,0.351654,0.371035,0.293159,0.435534,0.297036,0.437978,0.572677,0.327822
31.0694,0.165479,0.308305,-0.0116,0.43152,0.45896,0.47632,0.59499,0.51601,0.50257,0.50956,0.29091,0.442648,0.371823,0.408935,0.433954,0.511921,0.461678,0.455486,0.467698,0.465636,0.475621,0.482696,0.408031,0.471964,0.495204,0.53273,0.449819,0.429867,0.355962,0.405086,0.332994,0.435884,0.301955,0.450105,0.528265,0.202242
31.1075,0.165479,0.308305,-0.0116,0.43152,0.45896,0.47632,0.59499,0.51601,0.50257,0.50956,0.29091,0.442648,0.371823,0.408935,0.433954,0.511921,0.461678,0.455486,0.467698,0.465636,0.475621,0.482696,0.408031,0.471964,0.495204,0.53273,0.449819,0.429867,0.355962,0.405086,0.332994,0.435884,0.301955,0.450105,0.528265,0.202242
31.1456,0.20666,0.479327,0.013037,0.494467,0.509175,0.58063,0.553946,0.430855,0.407289,0.508216,0.312953,0.518748,0.364523,0.479871,0.4226,0.467638,0.413633,0.454019,0.487013,0.385422,0.320582,0.212834,0.32949,0.485075,0.471909,0.512562,0.419569,0.342144,0.367537,0.37209,0.2019,0.532008,0.245186,0.248671,0.618248,0.398127
31.1837,0.20666,0.479327,0.013037,0.494467,0.509175,0.58063,0.553946,0.430855,0.407289,0.508216,0.312953,0.518748,0.364523,0.479871,0.4226,0.467638,0.413633,0.454019,0.487013,0.385422,0.320582,0.212834,0.32949,0.485075,0.471909,0.512562,0.419569,0.342144,0.367537,0.37209,0.2019,0.532008,0.245186,0.248671,0.618248,0.398127
31.2218,0.29865,0.641943,0.037888,0.349337,0.590532,0.59923,0.515158,0.403347,0.553346,0.450981,0.164342,0.477399,0.358264,0.355055,0.400677,0.458511,0.43572,0.446804,0.195395,0.126928,0.043745,0.018246,0.02908,0.178604,0.394331,0.497354,0.434796,0.319814,0.310753,0.317633,0.177505,0.449385,0.180249,0.107465,0.546303,0.333256
31.2599,0.365367,0.540803,0.026638,0.302178,0.502933,0.519772,0.439832,0.09933,0.507123,0.234092,0.12075,0.230181,0.335977,0.223957,0.460499,0.385255,0.182967,-0.44647,-0.512181,-0.410119,-0.454489,-0.450293,-0.504311,-0.478823,-0.60795,0.030485,0.382795,0.383642,0.226852,0.296501,0.3427,0.198936,0.209098,0.064507,0.281129,0.039709
31.298,0.365367,0.540803,0.026638,0.302178,0.502933,0.519772,0.439832,0.09933,0.507123,0.234092,0.12075,0.230181,0.335977,0.223957,0.460499,0.385255,0.182967,-0.44647,-0.512181,-0.410119,-0.454489,-0.450293,-0.504311,-0.478823,-0.60795,0.030485,0.382795,0.383642,0.226852,0.296501,0.3427,0.198936,0.209098,0.064507,0.281129,0.039709
31.3361,0.377431,0.572574,-0.02001,0.30623,0.48667,0.52397,0.55159,0.17516,0.4365,0.16849,0.07391,0.299264,0.430685,0.200583,0.495406,0.467948,0.133048,-0.333138,-0.466369,-0.379993,-0.448063,-0.374645,-0.431584,-0.473525,-0.582402,0.069618,0.40408,0.360598,0.219049,0.335991,0.38974,0.159014,0.005128,0.245486,0.293053,0.320153
31.3742,0.377431,0.572574,-0.02001,0.30623,0.48667,0.52397,0.55159,0.17516,0.4365,0.16849,0.07391,0.299264,0.430685,0.200583,0.495406,0.467948,0.133048,-0.333138,-0.466369,-0.379993,-0.448063,-0.374645,-0.431584,-0.473525,-0.582402,0.069618,0.40408,0.360598,0.219049,0.335991,0.38974,0.159014,0.005128,0.245486,0.293053,0.320153
31.4123,0.237412,0.358484,-0.02683,0.6425,0.50825,0.47567,0.58487,0.26631,0.39921,0.42633,0.2675,0.361716,0.392286,0.289872,0.460801,0.506287,0.366106,0.09499,0.16725,-0.216765,-0.420941,-0.127417,0.112624,0.175778,0.449354,0.474859,0.441926,0.253783,0.366274,0.367987,0.160637,0.490242,0.17015,0.04377,0.473736,0.278225
31.4504,0.237412,0.358484,-0.02683,0.6425,0.50825,0.47567,0.58487,0.26631,0.39921,0.42633,0.2675,0.361716,0.392286,0.289872,0.460801,0.506287,0.366106,0.09499,0.16725,-0.216765,-0.420941,-0.127417,0.112624,0.175778,0.449354,0.474859,0.441926,0.253783,0.366274,0.367987,0.160637,0.490242,0.17015,0.04377,0.473736,0.278225
31.4885,0.1903,0.311746,0.027259,0.564687,0.523949,0.607136,0.552386,0.484048,0.509618,0.541773,0.324837,0.483754,0.380305,0.456016,0.466837,0.528359,0.469928,0.472204,0.509958,0.452492,0.421853,0.438616,0.508893,0.498338,0.468532,0.523776,0.471396,0.355494,0.388653,0.450154,0.205848,0.476433,0.392599,0.261558,0.523492,0.342594
